ID,Sales
T1208059,69652.94
T1208060,42653.92
T1208061,27617.26
T1208062,27904.05
T1208063,58860.99
T1208064,23279.38
T1208065,69474.48
T1208066,26451.72
T1208067,43164.79
T1208068,27859.83
T1208069,27993.12
T1208070,27461.36
T1208071,28048.55
T1208072,42959.82
T1208073,48660.41
T1208074,51673.8
T1208075,38207.3
T1208076,55292.41
T1208077,29845.0
T1208078,57318.28
T1208079,28469.52
T1208080,57792.91
T1208081,34656.14
T1208082,41335.45
T1208083,27734.29
T1208084,52267.26
T1208085,21306.4
T1208086,31885.31
T1208087,43409.38
T1208088,68183.92
T1208089,65127.64
T1208090,26450.38
T1208091,42503.09
T1208092,36005.63
T1208093,39753.22
T1208094,57100.14
T1208095,35689.38
T1208096,48398.89
T1208097,54917.82
T1208098,32798.44
T1208099,57819.97
T1208100,43230.44
T1208101,59664.03
T1208102,42569.12
T1208103,48194.01
T1208104,35245.15
T1208105,29884.95
T1208106,34047.04
T1208107,50620.15
T1208108,57342.95
T1208109,53427.35
T1208110,32061.15
T1208111,30694.73
T1208112,49662.5
T1208113,57111.92
T1208114,31450.21
T1208115,32917.02
T1208116,57411.45
T1208117,31032.67
T1208118,43955.18
T1208119,38436.86
T1208120,41215.81
T1208121,43535.92
T1208122,32891.41
T1208123,31920.08
T1208124,52204.08
T1208125,60966.47
T1208126,43141.03
T1208127,32550.9
T1208128,41956.41
T1208129,75098.58
T1208130,41657.9
T1208131,44481.34
T1208132,31952.02
T1208133,30389.14
T1208134,28401.42
T1208135,81113.22
T1208136,41682.72
T1208137,42401.98
T1208138,40017.48
T1208139,41489.79
T1208140,43038.91
T1208141,49804.81
T1208142,43193.29
T1208143,28781.24
T1208144,23166.25
T1208145,43053.95
T1208146,56310.17
T1208147,56754.44
T1208148,43375.39
T1208149,65332.67
T1208150,65658.16
T1208151,43570.55
T1208152,42760.02
T1208153,71004.36
T1208154,31927.68
T1208155,51199.18
T1208156,27097.66
T1208157,72762.44
T1208158,45147.06
T1208159,43411.08
T1208160,32286.83
T1208161,42088.99
T1208162,67069.37
T1208163,49426.58
T1208164,25278.08
T1208165,26734.77
T1208166,41728.82
T1208167,57017.2
T1208168,31383.92
T1208169,31852.33
T1208170,58231.08
T1208171,38973.62
T1208172,49334.86
T1208173,32289.28
T1208174,43919.29
T1208175,31124.97
T1208176,31740.86
T1208177,31976.22
T1208178,58260.93
T1208179,31838.09
T1208180,31567.12
T1208181,31872.14
T1208182,32114.06
T1208183,20270.02
T1208184,24946.39
T1208185,57387.5
T1208186,46449.66
T1208187,34270.46
T1208188,42119.76
T1208189,42501.81
T1208190,55567.08
T1208191,24335.21
T1208192,49812.58
T1208193,52953.28
T1208194,58691.73
T1208195,34068.85
T1208196,36172.51
T1208197,27095.89
T1208198,41591.87
T1208199,39279.66
T1208200,29365.04
T1208201,42032.88
T1208202,40980.89
T1208203,42446.79
T1208204,32083.83
T1208205,41468.65
T1208206,32233.2
T1208207,23062.03
T1208208,24357.82
T1208209,39930.37
T1208210,69157.78
T1208211,48758.1
T1208212,39756.59
T1208213,31508.3
T1208214,42270.67
T1208215,32101.68
T1208216,66927.1
T1208217,71240.57
T1208218,42479.01
T1208219,57135.55
T1208220,35211.5
T1208221,26817.8
T1208222,24146.54
T1208223,41047.18
T1208224,36579.74
T1208225,30360.3
T1208226,31853.65
T1208227,32456.85
T1208228,74475.36
T1208229,30981.32
T1208230,58049.7
T1208231,71926.2
T1208232,39202.88
T1208233,18323.3
T1208234,32403.98
T1208235,35924.09
T1208236,42454.8
T1208237,41696.5
T1208238,53118.64
T1208239,32648.19
T1208240,24570.73
T1208241,42754.35
T1208242,27455.14
T1208243,48959.9
T1208244,52600.68
T1208245,41556.51
T1208246,27525.45
T1208247,57380.09
T1208248,43206.44
T1208249,57223.64
T1208250,21274.75
T1208251,66861.34
T1208252,69781.9
T1208253,31950.52
T1208254,56489.8
T1208255,58288.23
T1208256,32068.57
T1208257,49052.59
T1208258,35186.18
T1208259,35828.5
T1208260,43218.95
T1208261,64814.9
T1208262,49867.5
T1208263,49055.8
T1208264,38064.16
T1208265,39723.92
T1208266,41862.9
T1208267,59370.01
T1208268,56264.72
T1208269,43477.31
T1208270,49655.48
T1208271,32322.28
T1208272,23233.44
T1208273,28422.25
T1208274,41503.51
T1208275,25786.09
T1208276,18209.33
T1208277,67275.82
T1208278,40483.0
T1208279,70675.8
T1208280,40981.36
T1208281,57283.95
T1208282,18985.76
T1208283,67342.36
T1208284,31909.44
T1208285,75109.21
T1208286,37326.39
T1208287,42439.38
T1208288,56230.86
T1208289,40111.57
T1208290,19594.86
T1208291,64484.14
T1208292,34468.24
T1208293,31976.49
T1208294,55750.36
T1208295,35751.29
T1208296,77506.19
T1208297,54034.77
T1208298,64188.84
T1208299,38988.39
T1208300,42462.7
T1208301,23383.2
T1208302,42186.84
T1208303,64863.56
T1208304,38927.01
T1208305,27747.89
T1208306,54510.76
T1208307,58337.9
T1208308,41102.39
T1208309,50408.79
T1208310,68429.1
T1208311,32853.66
T1208312,66828.34
T1208313,38728.46
T1208314,18507.6
T1208315,24903.26
T1208316,43166.21
T1208317,31888.65
T1208318,26888.67
T1208319,25515.44
T1208320,38371.19
T1208321,40023.75
T1208322,52866.4
T1208323,27016.02
T1208324,55648.45
T1208325,73219.45
T1208326,27394.26
T1208327,51258.73
T1208328,26634.42
T1208329,44512.54
T1208330,36127.56
T1208331,55841.95
T1208332,74933.55
T1208333,42165.23
T1208334,40775.22
T1208335,29243.61
T1208336,39223.35
T1208337,32254.57
T1208338,31671.02
T1208339,42347.86
T1208340,27685.98
T1208341,51714.96
T1208342,32034.03
T1208343,42096.89
T1208344,35163.81
T1208345,29946.04
T1208346,58020.87
T1208347,45223.35
T1208348,40022.93
T1208349,63427.33
T1208350,67082.25
T1208351,32232.2
T1208352,34645.01
T1208353,45259.2
T1208354,32836.71
T1208355,44760.08
T1208356,41956.02
T1208357,32980.91
T1208358,32024.14
T1208359,49645.24
T1208360,70163.07
T1208361,43082.45
T1208362,35712.42
T1208363,37651.27
T1208364,28092.82
T1208365,27501.3
T1208366,27617.4
T1208367,49821.66
T1208368,26660.93
T1208369,70161.96
T1208370,66736.75
T1208371,53818.43
T1208372,38249.28
T1208373,30376.68
T1208374,53506.97
T1208375,57389.08
T1208376,50478.62
T1208377,38783.47
T1208378,31528.54
T1208379,35606.7
T1208380,39965.69
T1208381,32020.84
T1208382,59332.98
T1208383,76750.26
T1208384,57206.57
T1208385,39441.78
T1208386,67448.63
T1208387,19952.59
T1208388,69754.7
T1208389,71570.56
T1208390,41460.12
T1208391,58543.16
T1208392,43212.44
T1208393,48341.74
T1208394,58423.42
T1208395,70675.8
T1208396,25115.44
T1208397,35697.8
T1208398,54228.93
T1208399,41945.97
T1208400,27086.15
T1208401,41916.33
T1208402,25653.88
T1208403,54215.71
T1208404,44514.07
T1208405,44903.88
T1208406,46987.56
T1208407,28993.25
T1208408,21552.74
T1208409,73821.67
T1208410,38103.81
T1208411,42740.39
T1208412,21611.83
T1208413,55998.71
T1208414,35120.81
T1208415,52324.17
T1208416,49967.27
T1208417,57084.04
T1208418,43429.15
T1208419,27202.3
T1208420,42635.43
T1208421,23619.5
T1208422,38730.82
T1208423,28028.3
T1208424,57357.52
T1208425,58512.68
T1208426,54675.57
T1208427,54761.34
T1208428,54759.03
T1208429,32324.73
T1208430,27501.02
T1208431,42330.84
T1208432,55417.88
T1208433,47984.84
T1208434,32141.79
T1208435,31991.54
T1208436,27128.66
T1208437,26313.61
T1208438,39876.74
T1208439,44146.06
T1208440,59950.01
T1208441,42232.54
T1208442,42542.09
T1208443,26690.52
T1208444,31490.94
T1208445,66755.42
T1208446,47321.19
T1208447,26286.54
T1208448,32060.15
T1208449,31893.98
T1208450,27369.24
T1208451,52695.22
T1208452,54078.92
T1208453,34816.21
T1208454,21221.74
T1208455,48601.16
T1208456,32340.09
T1208457,57428.27
T1208458,34684.54
T1208459,23770.33
T1208460,67332.89
T1208461,43820.77
T1208462,30277.46
T1208463,45219.62
T1208464,24770.07
T1208465,57314.01
T1208466,43221.52
T1208467,32208.67
T1208468,66943.01
T1208469,53790.36
T1208470,48975.12
T1208471,56221.58
T1208472,47645.16
T1208473,43790.93
T1208474,41642.19
T1208475,24362.85
T1208476,34886.36
T1208477,38934.83
T1208478,44054.15
T1208479,44868.31
T1208480,39716.85
T1208481,26862.21
T1208482,51871.52
T1208483,32527.09
T1208484,18007.94
T1208485,26535.03
T1208486,23117.02
T1208487,31528.14
T1208488,24116.44
T1208489,32727.51
T1208490,23036.57
T1208491,26932.52
T1208492,34146.77
T1208493,27140.51
T1208494,51750.88
T1208495,50242.17
T1208496,56067.3
T1208497,24469.24
T1208498,18427.98
T1208499,30860.59
T1208500,31665.65
T1208501,44064.66
T1208502,31808.96
T1208503,34733.26
T1208504,34461.97
T1208505,43090.78
T1208506,67266.0
T1208507,32610.31
T1208508,27161.39
T1208509,31895.71
T1208510,19762.42
T1208511,25240.31
T1208512,50981.08
T1208513,31192.89
T1208514,26433.36
T1208515,56267.74
T1208516,49114.12
T1208517,44613.35
T1208518,38668.16
T1208519,43367.64
T1208520,31066.92
T1208521,30217.67
T1208522,26659.38
T1208523,40660.38
T1208524,32106.3
T1208525,57194.77
T1208526,57453.36
T1208527,31929.17
T1208528,34806.87
T1208529,20779.24
T1208530,28041.22
T1208531,26504.94
T1208532,50306.28
T1208533,47669.94
T1208534,39617.21
T1208535,32353.46
T1208536,30030.46
T1208537,32360.14
T1208538,31890.98
T1208539,32173.66
T1208540,45987.14
T1208541,32324.73
T1208542,42865.54
T1208543,55043.52
T1208544,41345.19
T1208545,37930.98
T1208546,53236.22
T1208547,26977.57
T1208548,22908.9
T1208549,56114.66
T1208550,50383.06
T1208551,32743.4
T1208552,24476.39
T1208553,31336.46
T1208554,50217.48
T1208555,51920.16
T1208556,43440.78
T1208557,42783.02
T1208558,41207.24
T1208559,40963.63
T1208560,29879.91
T1208561,70688.26
T1208562,20888.44
T1208563,34748.48
T1208564,43097.11
T1208565,41204.12
T1208566,22277.33
T1208567,31933.12
T1208568,23644.47
T1208569,28842.48
T1208570,44755.96
T1208571,68058.06
T1208572,34686.1
T1208573,32164.59
T1208574,31093.35
T1208575,32493.56
T1208576,18499.6
T1208577,30170.48
T1208578,45143.29
T1208579,25429.38
T1208580,27472.6
T1208581,18004.87
T1208582,43433.71
T1208583,70942.33
T1208584,31989.5
T1208585,74099.62
T1208586,17478.95
T1208587,51952.92
T1208588,26691.08
T1208589,25265.84
T1208590,31739.54
T1208591,70938.09
T1208592,29093.74
T1208593,39867.8
T1208594,27229.9
T1208595,24960.7
T1208596,26939.4
T1208597,23650.22
T1208598,26734.7
T1208599,30997.38
T1208600,31611.58
T1208601,17010.48
T1208602,26550.03
T1208603,43054.72
T1208604,32649.55
T1208605,24214.16
T1208606,18962.42
T1208607,65645.93
T1208608,58749.14
T1208609,30462.66
T1208610,29501.76
T1208611,33579.87
T1208612,31794.21
T1208613,43346.27
T1208614,32218.94
T1208615,47984.84
T1208616,30452.94
T1208617,21075.65
T1208618,20652.57
T1208619,42764.64
T1208620,39325.27
T1208621,67739.65
T1208622,43146.72
T1208623,33178.03
T1208624,23410.34
T1208625,29286.61
T1208626,31539.27
T1208627,23775.44
T1208628,31890.49
T1208629,72201.69
T1208630,27894.67
T1208631,29836.92
T1208632,30949.33
T1208633,40969.58
T1208634,31326.88
T1208635,34282.06
T1208636,17956.1
T1208637,32387.16
T1208638,51540.33
T1208639,19505.79
T1208640,57216.46
T1208641,23953.52
T1208642,66877.38
T1208643,52040.18
T1208644,27315.91
T1208645,34106.59
T1208646,31874.23
T1208647,30672.42
T1208648,48637.52
T1208649,31362.92
T1208650,39160.48
T1208651,22612.88
T1208652,33025.71
T1208653,53964.33
T1208654,26686.77
T1208655,20944.08
T1208656,65964.37
T1208657,21987.88
T1208658,73947.54
T1208659,22737.4
T1208660,31451.99
T1208661,33332.4
T1208662,74092.86
T1208663,39043.34
T1208664,31289.36
T1208665,32069.41
T1208666,30262.73
T1208667,57748.23
T1208668,34457.32
T1208669,24044.62
T1208670,43886.78
T1208671,17741.53
T1208672,32833.66
T1208673,32534.84
T1208674,42976.33
T1208675,32409.81
T1208676,27344.88
T1208677,30845.44
T1208678,26672.91
T1208679,41650.54
T1208680,18977.12
T1208681,51692.1
T1208682,18236.02
T1208683,42664.42
T1208684,49369.6
T1208685,32788.44
T1208686,30803.58
T1208687,27168.98
T1208688,22956.18
T1208689,42175.13
T1208690,32039.58
T1208691,44860.62
T1208692,40346.55
T1208693,27189.27
T1208694,31970.99
T1208695,42379.9
T1208696,56865.73
T1208697,40940.71
T1208698,70647.7
T1208699,33044.66
T1208700,70714.12
T1208701,32054.14
T1208702,52276.98
T1208703,26794.49
T1208704,43540.78
T1208705,31974.67
T1208706,65136.84
T1208707,30360.16
T1208708,48788.29
T1208709,32313.56
T1208710,43253.9
T1208711,62656.14
T1208712,32038.68
T1208713,31507.66
T1208714,52213.04
T1208715,24307.03
T1208716,31867.95
T1208717,32342.82
T1208718,39751.33
T1208719,55477.87
T1208720,43247.9
T1208721,27297.53
T1208722,27191.26
T1208723,52435.87
T1208724,34328.22
T1208725,53978.4
T1208726,59171.48
T1208727,57579.23
T1208728,17876.34
T1208729,27088.52
T1208730,23099.18
T1208731,51222.99
T1208732,53200.12
T1208733,57431.2
T1208734,53253.3
T1208735,68898.25
T1208736,49321.59
T1208737,32250.16
T1208738,23369.9
T1208739,32097.77
T1208740,30756.7
T1208741,26222.18
T1208742,26731.02
T1208743,43225.12
T1208744,25946.21
T1208745,56553.51
T1208746,24909.7
T1208747,31862.49
T1208748,31752.14
T1208749,22774.55
T1208750,32133.52
T1208751,48916.02
T1208752,42861.35
T1208753,49589.02
T1208754,32240.75
T1208755,31606.75
T1208756,40671.66
T1208757,32230.97
T1208758,34405.77
T1208759,41909.91
T1208760,27113.96
T1208761,26557.55
T1208762,39748.32
T1208763,41509.64
T1208764,52253.78
T1208765,31782.19
T1208766,40154.95
T1208767,27096.99
T1208768,31886.34
T1208769,77018.3
T1208770,58982.22
T1208771,31532.95
T1208772,41875.13
T1208773,24046.98
T1208774,17985.32
T1208775,24680.34
T1208776,43940.2
T1208777,23119.9
T1208778,57202.97
T1208779,31518.46
T1208780,26232.34
T1208781,37928.38
T1208782,33958.14
T1208783,31963.62
T1208784,49119.29
T1208785,36163.68
T1208786,28899.54
T1208787,24102.94
T1208788,37070.31
T1208789,62275.32
T1208790,41155.11
T1208791,37793.5
T1208792,33389.41
T1208793,30595.7
T1208794,36839.48
T1208795,62083.08
T1208796,30979.49
T1208797,28762.23
T1208798,32541.56
T1208799,48161.44
T1208800,38366.97
T1208801,38124.43
T1208802,59801.17
T1208803,47609.5
T1208804,25587.53
T1208805,54102.76
T1208806,36502.45
T1208807,64327.37
T1208808,65103.4
T1208809,48995.36
T1208810,42403.7
T1208811,43320.0
T1208812,36264.48
T1208813,65507.34
T1208814,36660.9
T1208815,38210.44
T1208816,89224.04
T1208817,22870.89
T1208818,65362.71
T1208819,26901.68
T1208820,34343.63
T1208821,50779.7
T1208822,62379.69
T1208823,36657.84
T1208824,56430.85
T1208825,32135.78
T1208826,50670.81
T1208827,36797.21
T1208828,44107.64
T1208829,36444.21
T1208830,45192.32
T1208831,41905.95
T1208832,37678.33
T1208833,81913.09
T1208834,59618.92
T1208835,61717.77
T1208836,36249.18
T1208837,62892.32
T1208838,61941.14
T1208839,36451.13
T1208840,37995.46
T1208841,22795.95
T1208842,37678.4
T1208843,43127.0
T1208844,24655.06
T1208845,33728.04
T1208846,24039.81
T1208847,58341.41
T1208848,38867.64
T1208849,37232.22
T1208850,47608.42
T1208851,28723.66
T1208852,59509.66
T1208853,37653.51
T1208854,33219.73
T1208855,61561.84
T1208856,56826.0
T1208857,77562.95
T1208858,22468.02
T1208859,50258.33
T1208860,67383.87
T1208861,57880.38
T1208862,60755.96
T1208863,65832.34
T1208864,33395.5
T1208865,37716.0
T1208866,68223.37
T1208867,47733.22
T1208868,63705.98
T1208869,41209.11
T1208870,42798.24
T1208871,33108.26
T1208872,37835.16
T1208873,51597.44
T1208874,40905.4
T1208875,66608.54
T1208876,33597.76
T1208877,22876.02
T1208878,52608.6
T1208879,44274.55
T1208880,49830.5
T1208881,83272.17
T1208882,41461.27
T1208883,37749.69
T1208884,38663.08
T1208885,41777.74
T1208886,38779.02
T1208887,52006.5
T1208888,28399.76
T1208889,53650.18
T1208890,36011.38
T1208891,38135.74
T1208892,64145.96
T1208893,67159.59
T1208894,49672.13
T1208895,50920.28
T1208896,62820.22
T1208897,50257.36
T1208898,78512.72
T1208899,49666.56
T1208900,51493.07
T1208901,67394.71
T1208902,36195.52
T1208903,22337.29
T1208904,28627.95
T1208905,38655.21
T1208906,65889.46
T1208907,49377.16
T1208908,49694.33
T1208909,63713.43
T1208910,38436.19
T1208911,29540.09
T1208912,38097.88
T1208913,49261.1
T1208914,49575.94
T1208915,51477.82
T1208916,55653.24
T1208917,48426.81
T1208918,57619.13
T1208919,33539.39
T1208920,57457.62
T1208921,38007.8
T1208922,65521.62
T1208923,61224.6
T1208924,37137.47
T1208925,61898.23
T1208926,71092.49
T1208927,38211.5
T1208928,51258.95
T1208929,82095.54
T1208930,68960.79
T1208931,39083.27
T1208932,38372.47
T1208933,28921.77
T1208934,51844.77
T1208935,38985.9
T1208936,37281.64
T1208937,66314.53
T1208938,32713.68
T1208939,55794.39
T1208940,39245.11
T1208941,28298.13
T1208942,49885.85
T1208943,63019.68
T1208944,77403.62
T1208945,37219.68
T1208946,48042.5
T1208947,79233.85
T1208948,85848.94
T1208949,29000.09
T1208950,36928.66
T1208951,32109.67
T1208952,33106.01
T1208953,37813.18
T1208954,65072.5
T1208955,40949.82
T1208956,31903.78
T1208957,41667.37
T1208958,37073.44
T1208959,49228.18
T1208960,33249.06
T1208961,37854.15
T1208962,26494.51
T1208963,49668.08
T1208964,37799.69
T1208965,50576.04
T1208966,78903.99
T1208967,33688.43
T1208968,30710.62
T1208969,37689.14
T1208970,47257.28
T1208971,42538.26
T1208972,31114.04
T1208973,33214.66
T1208974,42339.44
T1208975,23165.18
T1208976,39899.84
T1208977,38517.28
T1208978,50831.08
T1208979,37844.84
T1208980,22984.69
T1208981,36998.85
T1208982,63829.84
T1208983,33475.46
T1208984,51024.79
T1208985,33193.8
T1208986,81691.9
T1208987,39116.91
T1208988,37874.94
T1208989,37307.6
T1208990,52314.1
T1208991,31508.94
T1208992,57066.88
T1208993,49521.5
T1208994,37814.47
T1208995,57234.93
T1208996,52476.05
T1208997,66719.19
T1208998,79433.53
T1208999,21602.85
T1209000,37981.95
T1209001,51775.19
T1209002,34367.0
T1209003,40767.05
T1209004,39102.45
T1209005,38816.45
T1209006,57305.44
T1209007,61641.67
T1209008,48733.79
T1209009,37793.5
T1209010,25382.37
T1209011,60523.55
T1209012,42920.06
T1209013,37850.2
T1209014,38901.3
T1209015,85451.67
T1209016,49960.46
T1209017,32305.52
T1209018,42226.4
T1209019,36961.32
T1209020,79504.22
T1209021,38862.19
T1209022,32669.0
T1209023,44268.96
T1209024,44939.22
T1209025,36849.76
T1209026,81281.52
T1209027,34916.56
T1209028,33533.02
T1209029,32246.95
T1209030,31222.51
T1209031,33581.74
T1209032,31355.82
T1209033,36752.24
T1209034,37820.94
T1209035,50859.31
T1209036,44998.41
T1209037,39193.26
T1209038,32330.85
T1209039,63872.58
T1209040,28603.44
T1209041,50899.64
T1209042,33739.95
T1209043,83642.85
T1209044,30216.26
T1209045,31887.2
T1209046,31269.23
T1209047,40899.33
T1209048,82695.79
T1209049,39767.36
T1209050,37657.97
T1209051,28816.21
T1209052,67245.76
T1209053,28388.53
T1209054,49446.5
T1209055,29581.73
T1209056,31683.22
T1209057,67076.25
T1209058,29535.68
T1209059,26115.6
T1209060,38674.89
T1209061,32653.23
T1209062,45275.0
T1209063,60821.6
T1209064,50913.95
T1209065,32827.68
T1209066,31519.59
T1209067,67569.87
T1209068,29044.14
T1209069,30981.78
T1209070,37675.93
T1209071,39778.97
T1209072,30239.04
T1209073,68079.07
T1209074,49176.78
T1209075,32621.31
T1209076,51122.21
T1209077,65962.97
T1209078,60434.44
T1209079,38920.67
T1209080,38924.48
T1209081,49250.64
T1209082,48944.76
T1209083,86047.87
T1209084,32612.8
T1209085,41810.06
T1209086,28418.85
T1209087,44286.69
T1209088,49757.21
T1209089,80444.43
T1209090,30758.65
T1209091,50478.96
T1209092,26633.11
T1209093,28327.64
T1209094,37936.71
T1209095,57880.38
T1209096,26053.2
T1209097,50758.36
T1209098,52004.0
T1209099,39586.88
T1209100,23485.79
T1209101,23272.97
T1209102,51546.43
T1209103,28607.89
T1209104,37276.65
T1209105,56159.28
T1209106,31540.29
T1209107,51064.66
T1209108,28159.46
T1209109,38206.45
T1209110,64453.94
T1209111,60968.14
T1209112,36340.38
T1209113,49909.97
T1209114,62033.42
T1209115,60593.96
T1209116,79868.8
T1209117,31516.62
T1209118,27887.55
T1209119,38229.02
T1209120,49171.13
T1209121,50491.43
T1209122,47221.82
T1209123,58567.29
T1209124,34437.64
T1209125,39425.65
T1209126,39068.48
T1209127,24067.06
T1209128,65601.7
T1209129,33193.68
T1209130,61401.98
T1209131,38654.82
T1209132,37453.68
T1209133,29413.71
T1209134,76955.44
T1209135,31444.48
T1209136,60400.79
T1209137,23569.73
T1209138,60984.84
T1209139,49376.94
T1209140,28565.95
T1209141,37546.76
T1209142,50779.07
T1209143,55598.97
T1209144,33470.01
T1209145,37948.83
T1209146,31767.65
T1209147,32933.76
T1209148,34026.16
T1209149,62993.4
T1209150,50146.78
T1209151,33033.3
T1209152,68047.98
T1209153,61445.82
T1209154,39293.73
T1209155,28728.14
T1209156,30022.01
T1209157,48461.74
T1209158,79365.14
T1209159,58364.75
T1209160,23267.83
T1209161,56908.46
T1209162,62758.44
T1209163,41608.5
T1209164,42499.04
T1209165,85711.69
T1209166,61834.32
T1209167,47990.6
T1209168,60465.64
T1209169,38300.84
T1209170,38190.73
T1209171,33511.95
T1209172,50129.62
T1209173,23933.82
T1209174,26898.98
T1209175,58364.75
T1209176,33633.7
T1209177,38305.72
T1209178,51997.38
T1209179,49186.12
T1209180,36611.55
T1209181,37338.67
T1209182,37535.74
T1209183,33973.45
T1209184,42810.56
T1209185,31094.8
T1209186,39150.03
T1209187,32911.61
T1209188,33668.34
T1209189,62848.28
T1209190,28444.19
T1209191,32598.59
T1209192,28929.8
T1209193,41371.18
T1209194,69528.53
T1209195,33439.29
T1209196,41878.49
T1209197,37601.32
T1209198,37013.75
T1209199,48205.56
T1209200,22680.15
T1209201,26897.91
T1209202,31583.05
T1209203,42826.05
T1209204,33479.85
T1209205,47657.3
T1209206,30495.06
T1209207,64093.95
T1209208,38084.43
T1209209,50786.27
T1209210,87036.53
T1209211,23272.08
T1209212,38641.85
T1209213,41754.05
T1209214,22937.67
T1209215,38488.14
T1209216,37552.12
T1209217,38027.63
T1209218,38112.33
T1209219,39120.63
T1209220,50604.1
T1209221,33156.8
T1209222,59255.11
T1209223,39043.28
T1209224,37695.87
T1209225,58533.94
T1209226,33497.16
T1209227,52569.28
T1209228,39025.16
T1209229,38994.42
T1209230,51976.55
T1209231,38663.81
T1209232,39229.64
T1209233,52910.85
T1209234,51498.19
T1209235,38206.34
T1209236,28695.83
T1209237,52610.08
T1209238,63615.27
T1209239,38024.64
T1209240,29259.86
T1209241,60862.48
T1209242,38287.68
T1209243,38421.68
T1209244,66193.16
T1209245,32085.76
T1209246,22383.12
T1209247,52340.76
T1209248,48347.91
T1209249,52928.65
T1209250,41846.69
T1209251,52529.89
T1209252,37639.56
T1209253,38986.27
T1209254,39212.02
T1209255,28907.46
T1209256,23758.29
T1209257,37983.86
T1209258,81924.43
T1209259,45645.93
T1209260,37510.64
T1209261,50366.31
T1209262,28721.87
T1209263,23493.4
T1209264,49728.6
T1209265,83545.16
T1209266,83240.76
T1209267,66043.92
T1209268,43113.88
T1209269,60972.72
T1209270,21764.51
T1209271,33568.43
T1209272,40068.45
T1209273,41757.61
T1209274,60925.63
T1209275,41225.33
T1209276,33718.88
T1209277,37973.96
T1209278,29094.13
T1209279,37839.71
T1209280,33492.94
T1209281,81117.34
T1209282,32880.44
T1209283,33867.98
T1209284,67018.79
T1209285,32846.13
T1209286,37451.1
T1209287,31647.55
T1209288,28490.89
T1209289,29440.66
T1209290,50259.21
T1209291,38029.82
T1209292,81235.48
T1209293,22614.53
T1209294,33397.58
T1209295,67419.38
T1209296,60713.9
T1209297,51768.5
T1209298,84839.6
T1209299,38559.35
T1209300,25790.15
T1209301,53651.96
T1209302,49852.16
T1209303,49234.74
T1209304,43062.45
T1209305,66287.18
T1209306,62760.64
T1209307,51415.28
T1209308,36832.81
T1209309,30350.8
T1209310,39135.72
T1209311,66816.96
T1209312,37326.0
T1209313,39344.75
T1209314,32013.73
T1209315,34426.78
T1209316,38422.09
T1209317,40930.6
T1209318,64580.66
T1209319,38410.52
T1209320,52177.55
T1209321,50811.58
T1209322,33560.28
T1209323,33397.1
T1209324,86459.85
T1209325,28759.39
T1209326,67176.83
T1209327,64764.54
T1209328,68178.09
T1209329,36823.52
T1209330,50628.47
T1209331,45427.84
T1209332,66904.28
T1209333,42619.43
T1209334,41538.32
T1209335,59481.19
T1209336,43754.6
T1209337,40479.95
T1209338,37704.22
T1209339,31400.81
T1209340,36665.82
T1209341,80849.66
T1209342,28779.93
T1209343,81425.97
T1209344,39148.58
T1209345,37105.58
T1209346,63270.99
T1209347,53399.58
T1209348,39249.3
T1209349,51387.31
T1209350,37882.84
T1209351,26088.04
T1209352,34180.08
T1209353,58395.84
T1209354,45853.88
T1209355,51713.28
T1209356,37586.02
T1209357,42319.28
T1209358,36731.41
T1209359,37776.74
T1209360,38525.14
T1209361,37801.85
T1209362,32089.99
T1209363,32159.51
T1209364,68783.81
T1209365,28825.6
T1209366,42380.45
T1209367,24287.07
T1209368,83445.02
T1209369,45284.5
T1209370,62512.61
T1209371,38171.63
T1209372,37651.47
T1209373,38510.04
T1209374,48932.92
T1209375,27265.99
T1209376,38409.27
T1209377,39733.68
T1209378,39264.09
T1209379,38917.75
T1209380,51513.04
T1209381,51703.08
T1209382,49214.17
T1209383,67507.02
T1209384,37827.38
T1209385,28871.62
T1209386,59908.17
T1209387,79952.91
T1209388,38516.33
T1209389,51308.72
T1209390,36615.05
T1209391,52120.84
T1209392,55015.58
T1209393,37037.98
T1209394,32466.16
T1209395,47901.18
T1209396,37581.54
T1209397,22554.38
T1209398,49933.57
T1209399,66601.83
T1209400,33736.87
T1209401,68611.21
T1209402,62314.86
T1209403,34404.13
T1209404,84158.67
T1209405,51070.71
T1209406,62437.07
T1209407,68278.41
T1209408,26267.27
T1209409,37066.42
T1209410,47696.82
T1209411,50742.25
T1209412,56245.22
T1209413,29404.94
T1209414,63386.36
T1209415,56333.66
T1209416,32735.06
T1209417,38850.53
T1209418,39016.94
T1209419,29461.73
T1209420,57779.74
T1209421,33591.37
T1209422,67246.96
T1209423,33054.67
T1209424,24386.45
T1209425,38756.36
T1209426,52447.32
T1209427,51130.01
T1209428,40651.81
T1209429,38347.24
T1209430,38263.44
T1209431,33990.57
T1209432,59897.8
T1209433,62342.47
T1209434,39230.42
T1209435,42632.31
T1209436,38559.35
T1209437,37234.03
T1209438,39067.87
T1209439,23956.89
T1209440,28713.91
T1209441,38106.48
T1209442,83600.17
T1209443,50968.28
T1209444,29178.92
T1209445,37708.83
T1209446,22743.55
T1209447,47885.66
T1209448,39009.35
T1209449,22977.14
T1209450,48243.44
T1209451,31085.84
T1209452,30116.62
T1209453,29207.16
T1209454,24010.99
T1209455,52087.31
T1209456,39595.89
T1209457,41732.62
